0.002508,2.8e-05,0.013216,-3.130553
0.002508,2.8e-05,0.013249,-9e-06
0.002508,2.8e-05,0.01325,-9e-06
0.002508,2.8e-05,0.013299,-9e-06
0.003162,3.6e-05,0.013174,-1.2e-05
0.003812,4.6e-05,0.014909,-1.5e-05
0.026468,0.000375,0.015082,-0.000126
0.040178,0.000576,0.014693,-0.000195
0.06993,0.001021,0.015886,-0.000348
0.087511,0.001286,0.014676,-0.000442
0.102646,0.001514,0.015859,-0.000522
0.121686,0.00181,0.015899,-0.000629
0.145526,0.002189,0.015945,-0.000767
0.161557,0.002441,0.015365,-0.00086
0.176565,0.002679,0.01615,-0.000949
0.205194,0.003135,0.015509,-0.001122
0.221133,0.003384,0.015653,-0.001218
0.245063,0.003755,0.015711,-0.001363
0.264404,0.004064,0.016022,-0.001485
0.28018,0.004304,0.015483,-0.001582
0.307027,0.004719,0.015484,-0.001752
0.326239,0.005014,0.015848,-0.001875
0.341627,0.005257,0.015755,-0.001978
0.365826,0.005634,0.015687,-0.002139
0.385213,0.005932,0.015359,-0.002268
0.40094,0.006174,0.015671,-0.002375
0.425373,0.006553,0.014702,-0.002545
0.441279,0.006794,0.015235,-0.002655
0.470398,0.007233,0.015748,-0.00286
0.485859,0.007474,0.015473,-0.002973
0.501561,0.007714,0.015031,-0.003088
0.522662,0.008037,0.015342,-0.003244
0.546996,0.008408,0.015462,-0.003428
0.561856,0.008639,0.015684,-0.003543
0.577183,0.008874,0.015372,-0.003663
0.606254,0.009318,0.015126,-0.003893
0.622847,0.009571,0.015458,-0.004026
0.646478,0.009936,0.01492,-0.004222
0.6661,0.010241,0.015678,-0.004388
0.681885,0.010484,0.015529,-0.004523
0.705201,0.010851,0.016153,-0.004729
0.725901,0.011181,0.016025,-0.004917
0.742691,0.01145,0.015897,-0.005072
0.764563,0.011799,0.016155,-0.005278
0.780842,0.012065,0.016426,-0.005437
0.808741,0.012518,0.016045,-0.005713
0.825451,0.01279,0.016126,-0.005881
0.842271,0.01306,0.016184,-0.006053
0.868991,0.013489,0.015872,-0.00633
0.885333,0.013751,0.016192,-0.006503
0.901732,0.014016,0.016019,-0.00668
0.920585,0.014324,0.016709,-0.006888
0.944716,0.014722,0.016405,-0.007163
0.960251,0.014977,0.016631,-0.007343
0.975123,0.015226,0.016658,-0.007519
1.005553,0.01574,0.016826,-0.007892
1.02217,0.016018,0.016573,-0.008099
1.045381,0.016407,0.017062,-0.008394
1.068902,0.016802,0.01691,-0.008701
1.080596,0.017,0.016798,-0.008856
1.104706,0.017404,0.016713,-0.009183
1.124549,0.017737,0.016514,-0.009457
1.140314,0.018003,0.017086,-0.009681
1.166272,0.018441,0.016648,-0.010056
1.1832,0.018724,0.016574,-0.010305
1.204381,0.019069,0.016592,-0.010619
1.224821,0.019405,0.016188,-0.010931
1.242398,0.01969,0.016327,-0.011202
1.261608,0.020003,0.016144,-0.011506
1.286718,0.020411,0.016425,-0.011913
1.303016,0.020682,0.016987,-0.012187
1.318154,0.020935,0.016611,-0.012447
1.345861,0.021401,0.016572,-0.012937
1.361231,0.021655,0.016641,-0.013214
1.38604,0.022064,0.01625,-0.01367
1.406452,0.022394,0.015963,-0.014052
1.421673,0.022635,0.015785,-0.01434
1.446824,0.023033,0.01594,-0.014829
1.466433,0.023338,0.014934,-0.015217
1.482028,0.023578,0.01532,-0.015531
1.505632,0.023941,0.015869,-0.01602
1.521235,0.024186,0.015577,-0.016354
1.550383,0.024634,0.01535,-0.016992
1.565575,0.024865,0.015078,-0.017332
1.580834,0.025098,0.015378,-0.017683
1.601324,0.025409,0.014734,-0.018165
1.625029,0.025758,0.014759,-0.018732
1.641085,0.025993,0.014771,-0.019125
1.658891,0.026261,0.015277,-0.019579
1.685176,0.026661,0.015015,-0.020274
1.700463,0.026892,0.015348,-0.020691
1.72519,0.027265,0.01565,-0.021384
1.749057,0.027637,0.015467,-0.022089
1.761045,0.027823,0.015494,-0.022453
1.784739,0.028188,0.015424,-0.023191
1.804995,0.028505,0.015947,-0.023849
1.821349,0.028769,0.016288,-0.024404
1.844766,0.02915,0.01611,-0.025227
1.860968,0.029407,0.01582,-0.025812
1.887546,0.029838,0.017074,-0.026815
1.904836,0.030134,0.016977,-0.027508
1.920312,0.030387,0.016119,-0.028137
1.941624,0.030732,0.016415,-0.029029
1.966057,0.031138,0.016637,-0.030107
1.98282,0.031418,0.016773,-0.030878
1.996529,0.031648,0.016714,-0.031529
2.025047,0.032125,0.0168,-0.032939
2.041697,0.032403,0.016573,-0.0338
2.065536,0.032797,0.016507,-0.035083
2.086273,0.033138,0.016408,-0.036251
2.103633,0.033423,0.016508,-0.03727
2.127735,0.033829,0.016821,-0.038763
2.146642,0.034144,0.016628,-0.03999
2.162504,0.034406,0.016066,-0.041059
2.186765,0.034807,0.016714,-0.042775
2.202787,0.035073,0.016481,-0.043966
2.230076,0.035525,0.01612,-0.046109
2.246114,0.035787,0.016602,-0.047434
2.262132,0.036053,0.016717,-0.048823
2.281101,0.036368,0.01664,-0.050546
2.305408,0.036771,0.016591,-0.05289
2.321661,0.037042,0.016846,-0.054553
2.336272,0.037291,0.017185,-0.056125
2.365937,0.037793,0.016936,-0.059535
2.38374,0.038092,0.016597,-0.061732
2.405385,0.038462,0.017983,-0.064594
2.428566,0.038877,0.017478,-0.067929
2.440223,0.039079,0.017319,-0.069698
2.465971,0.03952,0.017136,-0.073869
2.485731,0.039864,0.017413,-0.077361
2.501354,0.040137,0.017596,-0.080319
2.52638,0.04056,0.016724,-0.085431
2.543306,0.040847,0.017353,-0.089203
2.567192,0.041252,0.016532,-0.095024
2.581141,0.04144,0.007725,-0.098614
2.584103,0.041406,0.003642,-0.099232
2.581471,0.041356,-0.017653,-0.098493
2.581407,0.041352,-0.038896,-0.098468
2.580931,0.041373,-0.054373,-0.098408
2.582501,0.041309,-0.06862,-0.098624
2.603501,0.039955,-0.073338,-0.100431
2.616615,0.039017,-0.071111,-0.10142
2.643415,0.03711,-0.070943,-0.103696
2.667099,0.035407,-0.071709,-0.105961
2.679236,0.034532,-0.072022,-0.107243
2.704467,0.032714,-0.071947,-0.110247
2.722802,0.031387,-0.071853,-0.112749
2.738345,0.030268,-0.072001,-0.115166
2.763424,0.028452,-0.072588,-0.119689
2.783967,0.02696,-0.072785,-0.124153
2.800589,0.025745,-0.073142,-0.128395
2.823513,0.024065,-0.072994,-0.135523
2.839063,0.022928,-0.072993,-0.141512
2.867637,0.02084,-0.073435,-0.156161
2.883947,0.01964,-0.073226,-0.167644
2.898325,0.018586,-0.073057,-0.180798
2.919679,0.017022,-0.073621,-0.208831
2.941081,0.015433,-0.073735,-3.136345
2.955368,0.014356,-0.082681,-3.136735
2.962784,0.013664,-0.094713,-3.136981
2.961029,0.013737,-0.126858,-3.136954
2.960482,0.01381,-0.140683,-3.136928
2.961043,0.013752,-0.1648,-3.136948
2.96116,0.013743,-0.184348,-3.136952
2.960834,0.013807,-0.200275,-3.136929
2.960733,0.013848,-0.225163,-3.136915
2.960431,0.013937,-0.245035,-3.136885
2.961901,0.013602,-0.261131,-3.137001
2.961651,0.013676,-0.286334,-3.136975
2.960757,0.013946,-0.303551,-3.136882
2.961497,0.013751,-0.332977,-3.136949
2.961385,0.013797,-0.349951,-3.136934
2.96094,0.013963,-0.366487,-3.136877
2.961009,0.013956,-0.387826,-3.136879
2.961391,0.01382,-0.413574,-3.136926
2.961405,0.013814,-0.429746,-3.136928
2.961706,0.013686,-0.44672,-3.136972
2.960644,0.014203,-0.475574,-3.136796
2.96093,0.014079,-0.492435,-3.136838
2.9612,0.013952,-0.517307,-3.136881
2.961119,0.014008,-0.538879,-3.136862
2.960976,0.014095,-0.556114,-3.136832
2.961402,0.013848,-0.581759,-3.136916
2.961514,0.013772,-0.602215,-3.136942
2.961455,0.013813,-0.619955,-3.136928
2.961304,0.01393,-0.644628,-3.136889
2.961269,0.013957,-0.66135,-3.13688
2.96122,0.014003,-0.691414,-3.136864
2.961013,0.014178,-0.709172,-3.136804
2.961587,0.01371,-0.726157,-3.136964
2.961527,0.013759,-0.746277,-3.136947
2.96124,0.01403,-0.771327,-3.136855
2.961128,0.01414,-0.788491,-3.136818
2.961173,0.014103,-0.803851,-3.13683
2.961534,0.013737,-0.833729,-3.136954
2.961538,0.013733,-0.851347,-3.136956
2.960965,0.014372,-0.869668,-3.136739
2.961079,0.014266,-0.899856,-3.136775
2.961025,0.014335,-0.915769,-3.136752
2.961005,0.014368,-0.940923,-3.13674
2.961839,0.013254,-0.962516,-3.137118
2.961825,0.013255,-0.980149,-3.137117
2.96126,0.014081,-1.008466,-3.136838
2.961228,0.014141,-1.032318,-3.136817
2.96119,0.014205,-1.050538,-3.136795
2.961647,0.013426,-1.075658,-3.137059
2.961759,0.013215,-1.094111,-3.137131
2.961363,0.013963,-1.123781,-3.136878
2.961367,0.013956,-1.140449,-3.13688
2.961356,0.013979,-1.158298,-3.136872
2.961226,0.014272,-1.180264,-3.136773
2.961381,0.013921,-1.206703,-3.136892
2.961359,0.01397,-1.224115,-3.136875
2.961263,0.014226,-1.242057,-3.136789
2.961304,0.014123,-1.271776,-3.136823
2.96126,0.014268,-1.288159,-3.136774
2.961352,0.013975,-1.311699,-3.136874
2.961302,0.014161,-1.338496,-3.136811
2.961272,0.01429,-1.351166,-3.136767
2.961311,0.014144,-1.378183,-3.136816
2.961276,0.014331,-1.401193,-3.136753
2.961243,0.01453,-1.416449,-3.136686
2.961259,0.014462,-1.440111,-3.136709
2.961263,0.014446,-1.456228,-3.136714
2.961316,0.014008,-1.484813,-3.136862
2.961299,0.01412,-1.503748,-3.136825
2.961292,0.014244,-1.519996,-3.136783
2.961316,0.013889,-1.543615,-3.136903
2.961318,0.013778,-1.566203,-3.13694
2.961317,0.013617,-1.581673,-3.136994
2.961314,0.013683,-1.600013,-3.136972
2.961334,0.014434,-1.630618,-3.136718
2.961346,0.014532,-1.647109,-3.136685
2.961347,0.014452,-1.675496,-3.136713
2.961308,0.014044,-1.701901,-3.13685
2.961276,0.013809,-1.714078,-3.136929
2.961328,0.014254,-1.737731,-3.136779
2.961357,0.01439,-1.760047,-3.136734
2.961373,0.014465,-1.77709,-3.136708
2.96124,0.013788,-1.802392,-3.136937
2.961089,0.013167,-1.82105,-3.137146
2.961286,0.014025,-1.85295,-3.136856
2.961453,0.014585,-1.873402,-3.136668
2.961226,0.013764,-1.886901,-3.136945
2.961272,0.013921,-1.909444,-3.136892
2.961616,0.014916,-1.933704,-3.136556
2.961108,0.013489,-1.950429,-3.137037
2.961069,0.013418,-1.967571,-3.137061
2.961347,0.014098,-2.004311,-3.136832
2.96139,0.01419,-2.017388,-3.136801
2.961372,0.014144,-2.043868,-3.136816
2.961374,0.014147,-2.065508,-3.136815
2.961375,0.01415,-2.083574,-3.136815
2.961554,0.014475,-2.10437,-3.136705
2.961024,0.013547,-2.123749,-3.137018
2.96134,0.014091,-2.140936,-3.136834
2.961364,0.014116,-2.167319,-3.136826
2.961068,0.013685,-2.182408,-3.136971
2.961178,0.013869,-2.2094,-3.136909
2.961081,0.013734,-2.225806,-3.136954
2.960978,0.013602,-2.242914,-3.136999
2.961797,0.014661,-2.26193,-3.136643
2.961335,0.01407,-2.286876,-3.136841
2.961307,0.014038,-2.304635,-3.136852
2.961888,0.014702,-2.322416,-3.136629
2.960971,0.013695,-2.351908,-3.136967
2.960994,0.013736,-2.367889,-3.136954
2.961776,0.014518,-2.393855,-3.136691
2.961581,0.014317,-2.417862,-3.136759
2.961594,0.014328,-2.43198,-3.136755
2.961587,0.014322,-2.457209,-3.136757
2.961833,0.014527,-2.478152,-3.136688
2.962088,0.014725,-2.493353,-3.136622
2.961974,0.014626,-2.521945,-3.136655
2.961989,0.014636,-2.538702,-3.136651
2.961377,0.014209,-2.564608,-3.136795
2.960878,0.013886,-2.58496,-3.136903
2.96156,0.014335,-2.600633,-3.136752
2.961779,0.014464,-2.622477,-3.136709
2.961511,0.014302,-2.647638,-3.136763
2.961488,0.01429,-2.664549,-3.136767
2.96101,0.014035,-2.680431,-3.136853
2.961499,0.014291,-2.70887,-3.136767
2.961925,0.014485,-2.72497,-3.136702
2.96158,0.014315,-2.751202,-3.136759
2.960953,0.014056,-2.777768,-3.136845
2.960587,0.013919,-2.789677,-3.136891
2.96034,0.013842,-2.820044,-3.136917
2.961437,0.014232,-2.83789,-3.136787
2.962125,0.014447,-2.857879,-3.136715
2.961904,0.014364,-2.880238,-3.136743
2.961935,0.014372,-2.898463,-3.13674
2.960818,0.01409,-2.926136,-3.136834
2.961387,0.014233,-2.943615,-3.136787
2.961954,0.014343,-2.959601,-3.13675
2.961931,0.014321,-2.988275,-3.136758
2.961292,0.014209,-3.005409,-3.136794
2.960666,0.014128,-3.02291,-3.136821
2.96078,0.014159,-3.045326,-3.136811
2.961416,0.01423,-3.070714,-3.136788
2.960363,0.014134,-3.087552,-3.136818
2.956714,0.013886,-3.094676,-3.136896
2.932282,0.012467,-3.094414,-3.137341
2.916959,0.011738,-3.094117,-3.137568
2.894362,0.010687,-3.094068,-3.1379
2.870873,0.009578,-3.094296,-3.138256
2.858614,0.008998,-3.094346,-3.138445
2.833694,0.007834,-3.094862,-3.138828
2.812195,0.00683,-3.095096,-3.139164
2.796724,0.006128,-3.095514,-3.139402
2.773556,0.005077,-3.095764,-3.139762
