movement speed: 0.2 | turn speed: 0.2 | turn resolution: 0.1 | goal resolution: 0.1husky position: 0.0 , 0.0 | husky orientation: 0.0 | angle to goal: 0.0
husky position: 0.0 , 0.0 | husky orientation: -0.663482 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.663676 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.664016 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.66421 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.664404 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.664647 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.664938 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.665133 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.665327 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.665666 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.665861 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.666152 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.666443 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.666589 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.66688 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.667123 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.667317 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.667608 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.667802 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.668142 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.668336 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.66853 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.668773 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.669064 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.669258 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.669453 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.669792 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.669986 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.670278 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.670569 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.670715 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.671006 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.671249 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.671443 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.671734 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.671928 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.672268 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.672462 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.672656 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.672899 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.67319 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.673384 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.673578 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.673918 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.674112 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.674403 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.674695 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.67484 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.675132 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.675374 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.675568 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.67586 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.676054 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.676394 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.676588 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.676782 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.677025 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.677316 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.67751 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.677704 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.678044 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.678238 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.678529 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.678821 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.678966 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.679257 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.6795 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.679694 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.679985 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.680228 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.680422 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.680714 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.680908 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.681248 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.681442 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.681636 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.681879 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.68217 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.682364 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.682558 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.682898 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.683092 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.683383 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.683675 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.68382 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.684111 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.684354 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.684548 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.68484 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.685034 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.685374 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.685567 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.685762 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.686005 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.686296 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.68649 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.686684 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.687024 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.687218 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.687412 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.687752 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.687946 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.688237 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.688529 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.688674 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.688965 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.689208 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.689402 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.689694 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.689888 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.690228 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.690422 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.690616 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.690858 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.69115 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.691344 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.691538 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.691878 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.692072 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.692363 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.692654 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.6928 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.693091 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.693334 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.693528 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.693819 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.694014 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.694353 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.694547 | angle to goal: 1.570796
husky position: 0.0 , 0.0 | husky orientation: -0.694742 | angle to goal: 1.570796
