0.0,0.0,-0.036192,0.0
0.0,0.0,-0.036141,0.0
0.0,0.0,-0.036234,0.0
0.0,0.0,-0.036426,0.0
0.000463,-1.7e-05,-0.036496,6e-06
0.009097,-0.000333,-0.0376,0.000111
0.030566,-0.001136,-0.037742,0.000383
0.050557,-0.001882,-0.037168,0.000638
0.066997,-0.002494,-0.036901,0.00085
0.091961,-0.00343,-0.038196,0.00118
0.106452,-0.003974,-0.037481,0.001373
0.129427,-0.004832,-0.036937,0.001683
0.148624,-0.00555,-0.037034,0.001947
0.163912,-0.006122,-0.037294,0.002159
0.185774,-0.006933,-0.037046,0.002464
0.209619,-0.00782,-0.03697,0.002802
0.224868,-0.008385,-0.037291,0.003021
0.241229,-0.008998,-0.037765,0.003262
0.269083,-0.010043,-0.037419,0.003677
0.285769,-0.010668,-0.037195,0.00393
0.302711,-0.0113,-0.03773,0.004189
0.329747,-0.012329,-0.038208,0.004617
0.346379,-0.012962,-0.038123,0.004885
0.368811,-0.013818,-0.038059,0.005252
0.388165,-0.014561,-0.038223,0.005575
0.406555,-0.015264,-0.038201,0.005886
0.430982,-0.016199,-0.038048,0.006306
0.446315,-0.016785,-0.038441,0.006573
0.470299,-0.017707,-0.038365,0.007
0.489504,-0.018442,-0.038372,0.007346
0.506658,-0.0191,-0.038156,0.00766
0.527696,-0.019904,-0.038436,0.00805
0.550372,-0.020774,-0.038136,0.00848
0.56608,-0.021375,-0.038484,0.008782
0.581795,-0.021977,-0.038126,0.009088
0.610187,-0.023068,-0.038465,0.009652
0.626488,-0.023693,-0.038379,0.009982
0.642788,-0.02432,-0.038419,0.010317
0.669413,-0.025339,-0.038446,0.010872
0.685303,-0.025951,-0.038123,0.011211
0.709198,-0.026862,-0.038151,0.011726
0.730084,-0.027658,-0.037818,0.012184
0.74615,-0.028267,-0.038175,0.012541
0.769785,-0.029159,-0.037284,0.013074
0.786082,-0.029765,-0.037252,0.013444
0.81014,-0.030666,-0.037193,0.014003
0.829429,-0.031393,-0.037899,0.014462
0.846151,-0.032021,-0.0376,0.014866
0.865636,-0.032754,-0.037616,0.015345
0.890067,-0.03367,-0.037568,0.015956
0.905424,-0.034252,-0.037565,0.016351
0.920786,-0.034827,-0.037341,0.016749
0.949341,-0.035898,-0.037644,0.017504
0.964856,-0.03648,-0.037675,0.017923
0.980584,-0.037071,-0.037263,0.018355
1.0099,-0.038164,-0.037159,0.019175
1.025365,-0.03874,-0.03699,0.019616
1.048511,-0.039597,-0.037102,0.020288
1.067855,-0.040309,-0.036833,0.020859
1.083425,-0.040884,-0.036922,0.021328
1.11007,-0.041869,-0.037088,0.02215
1.126212,-0.042472,-0.037104,0.022662
1.149582,-0.04334,-0.037615,0.023418
1.169486,-0.044091,-0.037836,0.024082
1.184308,-0.044652,-0.037946,0.024587
1.20471,-0.045425,-0.037641,0.025297
1.23153,-0.046437,-0.037979,0.026252
1.247835,-0.047057,-0.038025,0.02685
1.264472,-0.047693,-0.038555,0.027474
1.29093,-0.048708,-0.03826,0.028492
1.306219,-0.049293,-0.038163,0.029094
1.322312,-0.049908,-0.037933,0.029739
1.349397,-0.050937,-0.037778,0.03085
1.364782,-0.051517,-0.037689,0.031494
1.390222,-0.052473,-0.037323,0.032585
1.408761,-0.053164,-0.037693,0.033398
1.424366,-0.053753,-0.037168,0.034102
1.449482,-0.05469,-0.037602,0.035257
1.465502,-0.05529,-0.037427,0.036016
1.490365,-0.05622,-0.037493,0.037224
1.510543,-0.05697,-0.036764,0.03823
1.525929,-0.057538,-0.037105,0.039014
1.546157,-0.058285,-0.036762,0.040069
1.569692,-0.05916,-0.037546,0.041338
1.585844,-0.059758,-0.036751,0.042232
1.601979,-0.060353,-0.037062,0.043144
1.629312,-0.06137,-0.037139,0.044743
1.645704,-0.061984,-0.037375,0.045737
1.661955,-0.062588,-0.037021,0.046742
1.689736,-0.06362,-0.036756,0.048517
1.705574,-0.064204,-0.03718,0.04956
1.72912,-0.065082,-0.036664,0.051166
1.749052,-0.065814,-0.036538,0.052563
1.766346,-0.066441,-0.036392,0.053805
1.789222,-0.067285,-0.03691,0.055515
1.805383,-0.067882,-0.036469,0.056762
1.828823,-0.068733,-0.036639,0.05862
1.848328,-0.069448,-0.036808,0.060229
1.865926,-0.0701,-0.037454,0.061734
1.885519,-0.070833,-0.037157,0.063471
1.908356,-0.07168,-0.036957,0.065569
1.924135,-0.072264,-0.036782,0.067067
1.939776,-0.072807,-0.028472,0.068564
1.940308,-0.07273,-0.006495,0.068526
1.941683,-0.072729,0.007614,0.068614
1.949749,-0.072727,0.006308,0.069137
1.973742,-0.072583,0.007172,0.070608
1.989896,-0.072462,0.008833,0.071614
2.013095,-0.072261,0.008729,0.073089
2.032859,-0.072089,0.008645,0.0744
2.047334,-0.071956,0.009265,0.075388
2.070092,-0.071751,0.009126,0.077007
2.088391,-0.071586,0.009406,0.078367
2.11236,-0.071355,0.009814,0.080215
2.131613,-0.071158,0.010393,0.08176
2.146939,-0.071001,0.009786,0.08304
2.166186,-0.070811,0.010164,0.084721
2.192611,-0.070551,0.009884,0.08716
2.208567,-0.07039,0.010075,0.088707
2.224111,-0.070233,0.010062,0.090273
2.252638,-0.069947,0.010325,0.09332
2.268895,-0.069784,0.010368,0.095162
2.285245,-0.069612,0.010597,0.097087
2.311656,-0.069331,0.010556,0.100383
2.32793,-0.069163,0.010167,0.102549
2.35266,-0.068903,0.010551,0.106041
2.372905,-0.068689,0.011319,0.1091
2.388289,-0.068517,0.011005,0.111544
2.412319,-0.068258,0.010815,0.11563
2.426876,-0.068099,0.010503,0.118266
2.439347,-0.067886,0.022888,0.120498
2.44104,-0.067806,0.040162,0.120718
2.442078,-0.06775,0.059773,0.120842
2.45071,-0.06725,0.069324,0.121824
2.471009,-0.065845,0.070569,0.123837
2.48616,-0.064762,0.073965,0.125374
2.501129,-0.063663,0.068979,0.126929
2.530782,-0.061511,0.073007,0.13035
2.54595,-0.060357,0.076921,0.132156
2.562256,-0.059112,0.077213,0.134226
2.589638,-0.057023,0.077118,0.138074
2.605948,-0.055774,0.075884,0.140606
2.631666,-0.05382,0.07563,0.145092
2.651104,-0.052333,0.07681,0.148887
2.666394,-0.051153,0.077222,0.152147
2.690079,-0.049322,0.077218,0.15782
2.705385,-0.048132,0.077911,0.161943
2.730186,-0.046208,0.077753,0.169615
2.749472,-0.044698,0.078232,0.176559
2.764787,-0.043497,0.078245,0.182861
2.789698,-0.041543,0.078202,0.19503
2.808432,-0.040065,0.081486,0.20617
2.816452,-0.039352,0.092766,0.2112
2.819856,-0.038989,0.108811,0.213145
2.820774,-0.038872,0.130372,0.213578
2.821112,-0.038831,0.147428,0.213755
2.821756,-0.038742,0.169071,0.214027
2.83224,-0.036974,0.176078,0.216933
2.848863,-0.034085,0.179118,0.221811
2.864481,-0.031294,0.175863,0.226938
2.891373,-0.026463,0.175026,0.238961
2.906872,-0.02369,0.178184,0.249092
2.922025,-0.02096,0.177832,-2.818293
2.950176,-0.01588,0.179112,-2.81962
2.965328,-0.013136,0.178751,-2.820321
2.978019,-0.010851,0.166502,-2.820908
2.979136,-0.01066,0.156631,-2.820962
2.979364,-0.010629,0.142775,-2.820975
2.97942,-0.010618,0.120178,-2.820978
2.980268,-0.01051,0.104637,-2.82103
2.980619,-0.010473,0.081209,-2.821054
2.979695,-0.010543,0.061805,-2.820983
2.979574,-0.010538,0.04678,-2.820969
2.979496,-0.010532,0.027397,-2.820959
2.979636,-0.01052,0.003914,-2.82097
2.980276,-0.010509,-0.011654,-2.821031
2.980389,-0.01051,-0.02788,-2.821042
2.979683,-0.01048,-0.054724,-2.820963
2.979519,-0.01046,-0.069821,-2.82094
2.978922,-0.010414,-0.085106,-2.820866
2.979814,-0.010471,-0.114164,-2.820973
2.979863,-0.010475,-0.128791,-2.820979
2.979366,-0.010406,-0.151624,-2.820908
2.97958,-0.010426,-0.170298,-2.820936
2.979619,-0.010428,-0.18652,-2.82094
2.979822,-0.01046,-0.208315,-2.82097
2.979909,-0.010476,-0.223504,-2.820984
2.979508,-0.010382,-0.246897,-2.820915
2.979476,-0.010363,-0.265636,-2.820906
2.979497,-0.010364,-0.280597,-2.820909
2.97949,-0.010357,-0.300052,-2.820906
2.979464,-0.010345,-0.323245,-2.8209
2.979668,-0.010407,-0.337593,-2.820939
2.979711,-0.010422,-0.352546,-2.820948
2.979471,-0.01033,-0.378929,-2.820896
2.979489,-0.010331,-0.39569,-2.820898
2.979943,-0.010509,-0.41032,-2.820997
2.980428,-0.010727,-0.436846,-2.821112
2.97998,-0.01053,-0.452902,-2.821007
2.980243,-0.010643,-0.474258,-2.821068
2.98026,-0.010654,-0.493377,-2.821073
2.979772,-0.010399,-0.509001,-2.820947
2.979618,-0.0103,-0.532049,-2.820901
2.979811,-0.010406,-0.550862,-2.820953
2.979823,-0.010414,-0.567263,-2.820956
2.979823,-0.010412,-0.589561,-2.820956
2.979832,-0.010417,-0.605347,-2.820958
2.979824,-0.010409,-0.628331,-2.820955
2.979845,-0.010421,-0.648021,-2.820961
2.979717,-0.010327,-0.662741,-2.820919
2.980275,-0.010747,-0.6833,-2.821102
2.980438,-0.010895,-0.707921,-2.821164
2.979869,-0.010425,-0.72359,-2.820965
2.979379,-0.009988,-0.738522,-2.820783
2.979703,-0.010253,-0.766342,-2.820896
2.980134,-0.010655,-0.780905,-2.821061
2.980204,-0.010736,-0.797911,-2.821092
2.979746,-0.01027,-0.825401,-2.820905
2.979893,-0.01041,-0.84076,-2.820962
2.979917,-0.010437,-0.865879,-2.820973
2.979786,-0.010286,-0.885098,-2.820914
2.979903,-0.01042,-0.903749,-2.820966
2.979929,-0.010456,-0.927665,-2.82098
2.979818,-0.010312,-0.943721,-2.820925
2.979923,-0.010448,-0.969317,-2.820977
2.979928,-0.010459,-0.989119,-2.820981
2.980039,-0.010624,-1.004524,-2.821042
2.980061,-0.010663,-1.023813,-2.821056
2.979814,-0.010262,-1.049457,-2.82091
2.979925,-0.010436,-1.064558,-2.820973
2.979961,-0.010501,-1.081427,-2.820997
2.979852,-0.010302,-1.108776,-2.820926
2.979852,-0.010294,-1.125997,-2.820923
2.979834,-0.010255,-1.143248,-2.82091
2.979847,-0.01028,-1.172701,-2.820918
2.979924,-0.010455,-1.188581,-2.820979
2.979936,-0.010493,-1.206101,-2.820992
2.980111,-0.010952,-1.234574,-2.821148
2.98011,-0.010968,-1.250616,-2.821153
2.979889,-0.01032,-1.276149,-2.820935
2.979892,-0.010292,-1.298839,-2.820927
2.979894,-0.010289,-1.317893,-2.820926
2.979893,-0.01028,-1.339607,-2.820923
2.979938,-0.01046,-1.356845,-2.820982
2.979947,-0.010518,-1.382086,-2.821001
2.979902,-0.010298,-1.401798,-2.820929
2.979905,-0.010291,-1.418605,-2.820928
2.979904,-0.010281,-1.440835,-2.820924
2.979936,-0.010509,-1.46477,-2.820997
2.979933,-0.010516,-1.483706,-2.820998
2.979916,-0.010368,-1.500593,-2.820952
2.979914,-0.010283,-1.529472,-2.820926
2.979925,-0.010455,-1.546196,-2.820979
2.979927,-0.010593,-1.564599,-2.821021
2.979925,-0.010734,-1.593201,-2.821063
2.979925,-0.010551,-1.611039,-2.821008
2.979915,-0.010952,-1.638005,-2.821129
2.979907,-0.010984,-1.658513,-2.821137
2.979947,-0.010409,-1.67663,-2.820967
2.979975,-0.010256,-1.701452,-2.820924
2.979977,-0.010255,-1.718741,-2.820924
2.979946,-0.010482,-1.74383,-2.820989
2.979941,-0.010487,-1.764138,-2.82099
2.979944,-0.010467,-1.781221,-2.820985
2.979986,-0.01026,-1.803181,-2.820926
2.980058,-0.00997,-1.828647,-2.820846
2.980066,-0.009958,-1.846353,-2.820843
2.980079,-0.009911,-1.86324,-2.82083
2.979725,-0.011113,-1.89256,-2.821158
2.979946,-0.010393,-1.911864,-2.820962
2.98,-0.010278,-1.929859,-2.820933
2.980031,-0.010207,-1.958376,-2.820915
2.979887,-0.010577,-1.974086,-2.821012
2.979841,-0.010665,-1.997567,-2.821034
2.980024,-0.010248,-2.018753,-2.820926
2.98004,-0.010231,-2.035432,-2.820923
2.980054,-0.010207,-2.059846,-2.820917
2.980055,-0.010206,-2.076,-2.820917
2.980056,-0.010205,-2.100055,-2.820917
2.980056,-0.010205,-2.123385,-2.820917
2.980056,-0.010205,-2.141432,-2.820917
2.980056,-0.010205,-2.161644,-2.820917
2.980056,-0.010205,-2.18744,-2.820917
2.979829,-0.010535,-2.205021,-2.820994
2.979783,-0.010586,-2.224458,-2.821004
2.980032,-0.010256,-2.255203,-2.82093
2.979937,-0.010389,-2.271279,-2.82096
2.979879,-0.010457,-2.288882,-2.820975
2.980058,-0.010245,-2.317769,-2.820929
2.980068,-0.010241,-2.335001,-2.820929
